tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
06037600602,65129,715,Very Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6913,7443353.8671875,10854.6551682281
06037600702,110417,1591,Low Income,No,No,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6914,26101481.8730469,23989.4569591736
06037600703,104595,748,Low Income,No,No,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6915,5549320.95898438,10845.6444095777
06037600704,74405,1184,Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6916,10424291.0185547,12988.667244335
06037600801,110625,1213,Low Income,No,No,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6917,10462808.5458984,13231.9032574555
06037600802,60913,1161,Very Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6918,20967942.3955078,20297.2076396998
06037600902,59498,2409,Very Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6919,8555265.36523438,13375.6440720542
06037980020,,0,,,,,District 5,Los Angeles - Sun Valley,SPA 2 - San Fernando,6920,91784364.7324219,60339.110546652
06037600911,84706,1040,Low Income,Yes,No,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6921,7288004.77636719,11169.9497803195
06037600912,75781,1468,Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6922,11735596.7626953,15193.0004448652
06037601001,60250,1088,Very Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6923,9587666.7109375,13981.9281846441
06037601002,59220,1975,Very Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6924,6807170.24707031,11117.381555623
06037601100,60174,2106,Very Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6925,6900459.72070312,10510.0616652774
06037601202,74013,1093,Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6926,7065105.55273438,10672.5628414639
06037601211,49167,1092,Very Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6927,6207755.75097656,10171.0530452938
06037601212,68728,1950,Very Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6928,6305633.37402344,10073.3832098473
06037601301,104239,736,Low Income,No,No,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6929,6624762.4140625,10991.5916139965
06037980021,,4,,,,,District 5,Los Angeles - Lakeview Terrace,SPA 2 - San Fernando,6930,75088401.3554688,50381.1034706704
06037601302,77744,2566,Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6931,13166448.8427734,19301.6032687366
06037601303,52113,2125,Very Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6932,4701154.50585938,8829.96097360053
06037601401,56908,1769,Very Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6933,16764605.2119141,18166.9451781324
06037601402,86563,1298,Low Income,Yes,No,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6934,10584717.5693359,13247.2022352653
06037601501,60109,980,Very Low Income,Yes,Yes,Yes,District 2,Unincorporated - Lennox,SPA 8 - South Bay,6935,5082364.58496094,10467.6710807183
06037601502,65000,910,Very Low Income,Yes,Yes,Yes,District 2,Unincorporated - Lennox,SPA 8 - South Bay,6936,5265980.21289062,11426.733170416
06037601600,49173,1285,Very Low Income,Yes,Yes,Yes,District 2,Unincorporated - Lennox,SPA 8 - South Bay,6937,9864465.68945312,12848.5419559153
06037601700,45847,1324,Very Low Income,Yes,Yes,Yes,District 2,Unincorporated - Lennox,SPA 8 - South Bay,6938,8183626.18359375,12637.7776771124
06037601801,56786,872,Very Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6939,5234143.03125,10548.0233136592
06037980022,,0,,,,,District 3,Los Angeles - Granada Hills,SPA 2 - San Fernando,6940,69407220.2177734,41500.6679567414
06037601802,82833,932,Low Income,Yes,Yes,Yes,District 2,Unincorporated - Lennox,SPA 8 - South Bay,6941,5209348.671875,10562.8332850143
06037601900,65215,1321,Very Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6942,7488280.68457031,11027.7832088277
06037602002,77344,833,Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6943,5727718.81640625,10581.8215363547
06037602003,69850,1193,Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6944,6730802.56640625,10333.1948953788
06037602103,36390,1865,Extremely Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6945,8985975.41699219,11937.67948141
06037602104,69798,1754,Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6946,7983084.546875,11593.0671798025
06037602105,58686,1426,Very Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6947,6842892.30175781,10462.7491133301
06037602106,81283,2305,Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6948,8816440.72949219,13275.3931852257
06037602201,146225,1602,Above Moderate Income,No,No,No,District 2,Unincorporated - Del Aire,SPA 8 - South Bay,6949,17869424.3291016,19353.2920395836
06037602202,81429,1008,Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6950,4955122.67089844,9580.40845983712
06037602301,128221,1987,Above Moderate Income,No,No,No,District 2,Unincorporated - Wiseburn,SPA 8 - South Bay,6951,19163723.9160156,19200.4013189939
06037602302,172097,1856,Above Moderate Income,No,No,No,District 2,City of Hawthorne,SPA 8 - South Bay,6952,21009975.5751953,22619.847004602
06037602402,108368,2070,Low Income,No,No,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6953,14116815.5957031,17027.5226129076
06037602403,76286,1544,Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6954,6321159.53808594,10061.2955455668
06037602404,67736,1857,Very Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6955,6950852.01367188,11175.3980036597
06037602504,59634,1820,Very Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6956,3455759.32128906,7905.25418604559
06037602505,67257,1616,Very Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6957,3484787.56835938,7912.83507417977
06037602506,60574,1743,Very Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6958,3486330.84179688,7897.25429326907
06037602507,51281,1888,Very Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6959,3475129.10839844,7912.08799601738
06037602510,53036,1253,Very Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6960,3499786.67871094,7934.27861424752
06037602511,48165,1504,Very Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6961,3781576.94726562,8374.22776016432
06037602512,69489,583,Low Income,Yes,Yes,Yes,District 2,Unincorporated - Hawthorne,SPA 8 - South Bay,6962,3145518.14550781,7641.4634590943
06037602513,65896,484,Very Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6963,19444024.9628906,21159.6271808486
06037602601,96607,1666,Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,6964,13982492.7480469,15873.8024251267
06037602602,67174,1050,Very Low Income,Yes,Yes,Yes,District 2,City of Gardena,SPA 8 - South Bay,6965,6988441.27539062,10566.7805820673
06037602700,118710,1284,Above Moderate Income,No,No,No,District 2,City of Hawthorne,SPA 8 - South Bay,6966,26741270.9824219,21485.9075411277
06037602801,58810,1356,Very Low Income,Yes,Yes,Yes,District 2,Unincorporated - Athens-Westmont,SPA 8 - South Bay,6967,13492811.5126953,15760.4473966255
06037602802,106793,1287,Low Income,No,No,Yes,District 2,Unincorporated - Athens-Westmont,SPA 8 - South Bay,6968,14412133.2138672,16013.2096293318
06037602900,101186,1356,Low Income,No,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,6969,30106415.8769531,27254.9326058831
06037603004,77765,631,Low Income,Yes,Yes,Yes,District 2,City of Gardena,SPA 8 - South Bay,6970,2438807.34375,8205.62061625655
06037603005,71458,2046,Low Income,Yes,Yes,Yes,District 2,City of Gardena,SPA 8 - South Bay,6971,7010468.77539062,10584.6085300634
06037603006,76563,845,Low Income,Yes,Yes,Yes,District 2,City of Gardena,SPA 8 - South Bay,6972,7390683.05273438,10957.6421241135
06037603007,90288,1179,Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,6973,7207514.77929688,14307.4546567798
06037603008,61500,1190,Very Low Income,Yes,Yes,Yes,District 2,City of Gardena,SPA 8 - South Bay,6974,5025206.2109375,10814.9240859284
06037603101,83884,1617,Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,6975,9488447.9765625,12618.0128086365
06037603102,67917,1244,Very Low Income,Yes,Yes,Yes,District 2,City of Gardena,SPA 8 - South Bay,6976,8013876.79101562,11371.0015759055
06037603200,111153,1291,Moderate Income,No,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,6977,12283479.7255859,21847.6417374377
06037603301,66786,1390,Very Low Income,Yes,Yes,Yes,District 2,City of Gardena,SPA 8 - South Bay,6978,10497573.2597656,14152.6840473093
06037603302,76929,1584,Low Income,Yes,Yes,Yes,District 2,City of Gardena,SPA 8 - South Bay,6979,12228413.0751953,15265.2986007502
06037603400,84821,1451,Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,6980,12212980.8378906,15582.4220506749
06037603500,87857,886,Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,6981,8549668.76953125,13077.6230113209
06037603600,92552,1467,Low Income,Yes,No,Yes,District 2,City of Gardena,SPA 8 - South Bay,6982,10083412.03125,13097.1005143995
06037603702,113464,1679,Moderate Income,No,No,Yes,District 2,Unincorporated - El Camino Village,SPA 8 - South Bay,6983,28046529.2060547,21737.9760760684
06037603703,122609,866,Above Moderate Income,No,No,No,District 2,City of Hawthorne,SPA 8 - South Bay,6984,7027787.9375,10770.70131118
06037603705,75565,909,Low Income,Yes,Yes,Yes,District 2,City of Hawthorne,SPA 8 - South Bay,6985,2958773.62207031,7392.65624946773
06037603706,72656,1047,Low Income,Yes,Yes,Yes,District 2,Unincorporated - El Camino Village,SPA 8 - South Bay,6986,3992160.0625,9930.36871514337
06037603801,75417,1522,Low Income,Yes,Yes,Yes,District 2,City of Lawndale,SPA 8 - South Bay,6987,7167070.50683594,10594.7065769927
06037603802,84735,1209,Low Income,Yes,No,Yes,District 2,City of Lawndale,SPA 8 - South Bay,6988,6832164.53222656,10354.9343678169
06037603901,113500,1290,Moderate Income,No,No,Yes,District 2,City of Lawndale,SPA 8 - South Bay,6989,7982435.90234375,15456.4599374641
06037603902,74531,1147,Low Income,Yes,Yes,Yes,District 2,City of Lawndale,SPA 8 - South Bay,6990,8080918.70117188,12037.5397602608
06037604001,77837,1215,Low Income,Yes,Yes,Yes,District 2,City of Lawndale,SPA 8 - South Bay,6991,7129745.98632812,10687.0710348248
06037604002,77098,1501,Low Income,Yes,Yes,Yes,District 2,City of Lawndale,SPA 8 - South Bay,6992,6995919.54882812,10360.4049234077
06037604101,77849,1142,Low Income,Yes,Yes,Yes,District 2,City of Lawndale,SPA 8 - South Bay,6993,5197447.734375,9593.58265901229
06037604102,91875,853,Low Income,Yes,No,Yes,District 2,City of Lawndale,SPA 8 - South Bay,6994,5705463.50195312,12008.6113812108
06037604200,74819,1649,Low Income,Yes,Yes,Yes,District 2,City of Inglewood,SPA 8 - South Bay,6995,13449760.9140625,17675.6173949717
06037609900,83717,603,Low Income,Yes,No,Yes,District 4,Unincorporated - La Rambla,SPA 8 - South Bay,6996,5516526.02636719,12905.4290369084
06037620001,163510,1689,Above Moderate Income,No,No,No,District 2,City of El Segundo,SPA 8 - South Bay,6997,12802240.8808594,14702.1008885804
06037620002,145325,1473,Above Moderate Income,No,No,No,District 2,City of El Segundo,SPA 8 - South Bay,6998,12754489.1259766,15822.0755906787
06037620101,127941,2080,Above Moderate Income,No,No,No,District 2,City of El Segundo,SPA 8 - South Bay,6999,14563830.0195312,16145.5843635476
06037620102,153482,1883,Above Moderate Income,No,No,No,District 2,City of El Segundo,SPA 8 - South Bay,7000,9388354.04296875,16010.8448891507
06037620201,161563,885,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,7001,2018511.75097656,6645.59628528624
06037620301,237798,1487,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,7002,11223224.3388672,14150.6373841595
06037620303,202875,1783,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,7003,12338672.734375,15887.7850329508
06037980023,,15,,,,,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,7004,56920985.9248047,39154.636778046
06037620305,182775,2387,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,7005,11936835.0683594,16883.2955777628
06037620400,175469,1987,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,7006,27769487.9970703,21113.9802322799
06037620501,162674,2143,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,7007,27886999.1152344,21151.3457533806
06037620521,115829,1797,Moderate Income,No,No,Yes,District 2,City of Redondo Beach,SPA 8 - South Bay,7008,6934219.92480469,10530.2751838138
06037620522,162778,1830,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,7009,8027678.24902344,11200.6184497236
06037620601,120326,2294,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,7010,14700748.7509766,19877.1450434457
06037620602,155342,2104,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,7011,14624225.1474609,18655.5874576324
06037620701,176613,2910,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,7012,10956223.3525391,15209.3916944785
06037620703,244257,1200,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,7013,6190960.06738281,10997.0258770682
06037620704,189095,1182,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,7014,7980967.99414062,13473.8582282709
06037620801,218036,1320,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,7015,12893891.2568359,15696.795468591
06037620802,181518,1353,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,7016,13837312.9794922,15788.2904134712
06037620901,250001,1054,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,7017,9373822.0234375,12894.805702196
06037620904,215694,1067,Above Moderate Income,No,No,No,District 2,City of Manhattan Beach,SPA 8 - South Bay,7018,5878914.09082031,10106.9404950805
06037621001,167260,2041,Above Moderate Income,No,No,No,District 2,City of Hermosa Beach,SPA 8 - South Bay,7019,10175657.7919922,16002.7284919715
06037621005,150152,2506,Above Moderate Income,No,No,No,District 2,City of Hermosa Beach,SPA 8 - South Bay,7020,12106909.7089844,15546.1987329614
06037621102,200250,1239,Above Moderate Income,No,No,No,District 2,City of Hermosa Beach,SPA 8 - South Bay,7021,6029107.20996094,10693.9287239224
06037621104,132366,3136,Above Moderate Income,No,No,No,District 2,City of Hermosa Beach,SPA 8 - South Bay,7022,10632729.7568359,13473.4307979757
06037621201,160201,2941,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,7023,17709590.2138672,17281.0272970824
06037621204,107935,1750,Low Income,No,No,Yes,District 2,City of Redondo Beach,SPA 8 - South Bay,7024,17695470.7451172,17725.5502711608
06037621301,120750,2940,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,7025,16895190.2138672,17257.5313727483
06037621324,114826,1974,Moderate Income,No,No,Yes,District 2,City of Redondo Beach,SPA 8 - South Bay,7026,6392411.55664062,13205.7061611631
06037621326,111866,1738,Moderate Income,No,No,Yes,District 2,City of Redondo Beach,SPA 8 - South Bay,7027,7328877.06738281,12911.5358009553
06037621400,174667,1744,Above Moderate Income,No,No,No,District 2,City of Redondo Beach,SPA 8 - South Bay,7028,13656380.7792969,15831.8258900521
06037650001,103352,2343,Low Income,No,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7029,17307210.7128906,16976.7529227777
06037650003,84750,1218,Low Income,Yes,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7030,5463168.09765625,9617.03730071032
06037650004,98750,1498,Low Income,No,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7031,8241169.67480469,11729.4325944707
06037650101,105274,1987,Low Income,No,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7032,20477770.7998047,18472.6477756689
06037650102,114531,731,Moderate Income,No,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7033,9047855.38769531,13415.4664523672
06037650200,138438,1812,Above Moderate Income,No,No,No,District 4,City of Torrance,SPA 8 - South Bay,7034,26302132.078125,30094.1222021843
06037650300,86212,2568,Low Income,Yes,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7035,20070562.5751953,20883.1366818792
06037650401,151923,1526,Above Moderate Income,No,No,No,District 4,City of Torrance,SPA 8 - South Bay,7036,37740902.5839844,32149.5131885755
06037650501,181154,942,Above Moderate Income,No,No,No,District 4,City of Torrance,SPA 8 - South Bay,7037,10713464.2353516,13520.403839682
06037650502,145369,1641,Above Moderate Income,No,No,No,District 4,City of Torrance,SPA 8 - South Bay,7038,14340477.3300781,15517.2277241226
06037650603,117019,1487,Moderate Income,No,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7039,13887143.4931641,15814.9253495632
06037650604,69448,2677,Low Income,Yes,Yes,Yes,District 4,City of Torrance,SPA 8 - South Bay,7040,5553365.63476562,9486.17365838977
06037650605,106719,996,Low Income,No,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7041,5244152.87402344,9208.94737892701
06037650606,84961,1671,Low Income,Yes,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7042,7914642.25390625,15980.3256233396
06037650607,99342,1104,Low Income,No,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7043,5327761.68164062,10950.859069444
06037650701,153750,976,Above Moderate Income,No,No,No,District 4,City of Torrance,SPA 8 - South Bay,7044,21585925.2207031,18653.4465311271
06037650702,153164,1615,Above Moderate Income,No,No,No,District 4,City of Torrance,SPA 8 - South Bay,7045,15039430.3076172,16409.4354122617
06037650801,136827,1527,Above Moderate Income,No,No,No,District 4,City of Torrance,SPA 8 - South Bay,7046,8092036.80957031,12958.4023641698
06037650802,128295,1344,Above Moderate Income,No,No,No,District 4,City of Torrance,SPA 8 - South Bay,7047,5791983.08789062,11569.2112560328
06037650901,106250,2259,Low Income,No,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7048,38125380.3671875,29510.5077879771
06037650903,83889,1750,Low Income,Yes,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7049,11265033.6914062,17051.461760445
06037650904,132986,908,Above Moderate Income,No,No,No,District 4,City of Torrance,SPA 8 - South Bay,7050,10167383.5361328,16150.7961720818
06037651001,129143,2002,Above Moderate Income,No,No,No,District 4,City of Torrance,SPA 8 - South Bay,7051,15265973.3496094,18969.452999838
06037651002,128293,1764,Above Moderate Income,No,No,No,District 4,City of Torrance,SPA 8 - South Bay,7052,12783315.8105469,15477.510132403
06037651101,125028,1747,Above Moderate Income,No,No,No,District 4,City of Torrance,SPA 8 - South Bay,7053,60086253.8251953,37158.057199552
06037651102,87647,1780,Low Income,Yes,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7054,8815270.7578125,13650.8525467282
06037651201,156722,1660,Above Moderate Income,No,No,No,District 4,City of Torrance,SPA 8 - South Bay,7055,18841719.7861328,17142.1873636842
06037651221,103073,1429,Low Income,No,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7056,7540150.33105469,11468.7461794962
06037651222,101653,2410,Low Income,No,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7057,16418521.5839844,18059.680422087
06037651302,158958,2238,Above Moderate Income,No,No,No,District 4,City of Torrance,SPA 8 - South Bay,7058,25654098.4150391,30797.5314486916
06037651304,117211,2469,Moderate Income,No,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7059,15412744.4628906,21453.9055030359
06037651401,85114,1210,Low Income,Yes,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7060,10749272.3828125,20508.989050011
06037651402,102056,2028,Low Income,No,No,Yes,District 4,City of Torrance,SPA 8 - South Bay,7061,19610074.9404297,23224.3338771868
06037670001,106250,1256,Low Income,No,No,Yes,District 4,City of Lomita,SPA 8 - South Bay,7062,10066842.6191406,16585.9203150768
06037670002,73875,1345,Low Income,Yes,Yes,Yes,District 4,City of Lomita,SPA 8 - South Bay,7063,9317061.24707031,12739.06308299
06037670003,94917,2229,Low Income,Yes,No,Yes,District 4,City of Lomita,SPA 8 - South Bay,7064,16255113.4072266,18273.7290333281
06037670101,93400,1154,Low Income,Yes,No,Yes,District 4,City of Lomita,SPA 8 - South Bay,7065,11820625.3056641,20227.7482646463
06037670102,95292,1522,Low Income,Yes,No,Yes,District 4,City of Lomita,SPA 8 - South Bay,7066,5907264.99414062,12061.7583640645
06037670201,191063,1410,Above Moderate Income,No,No,No,District 4,City of Rolling Hills Estates,SPA 8 - South Bay,7067,53534556.6318359,47619.9815111618
06037670202,234750,805,Above Moderate Income,No,No,No,District 4,City of Rolling Hills Estates,SPA 8 - South Bay,7068,32043948.2998047,26378.6254671968
06037670324,234338,2097,Above Moderate Income,No,No,No,District 4,City of Palos Verdes Estates,SPA 8 - South Bay,7069,50671720.7167969,42504.743603743
06037670326,250001,1353,Above Moderate Income,No,No,No,District 4,City of Palos Verdes Estates,SPA 8 - South Bay,7070,43526042.4394531,36431.2685932593
06037670328,247568,1582,Above Moderate Income,No,No,No,District 4,City of Palos Verdes Estates,SPA 8 - South Bay,7071,38287711.7011719,35670.8558682204
06037670405,147143,1112,Above Moderate Income,No,No,No,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,7072,16475979.5146484,21210.7533713447
06037670406,217917,597,Above Moderate Income,No,No,No,District 4,City of Rolling Hills Estates,SPA 8 - South Bay,7073,12863054.7724609,14337.5277707128
06037670407,142306,2291,Above Moderate Income,No,No,No,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,7074,12993757.9365234,16827.5969721454
06037670413,201116,1693,Above Moderate Income,No,No,No,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,7075,23570288.9609375,20366.6785299242
06037670416,164250,1557,Above Moderate Income,No,No,No,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,7076,37159320.3779297,27428.9390492201
06037670417,163088,1040,Above Moderate Income,No,No,No,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,7077,21741527.5683594,20027.1615467644
06037670418,221205,1507,Above Moderate Income,No,No,No,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,7078,27519559.3242188,24794.5168985281
06037670500,250001,583,Above Moderate Income,No,No,No,District 4,City of Rolling Hills,SPA 8 - South Bay,7079,82518876.3720703,46433.1198995139
06037670603,199000,656,Above Moderate Income,No,No,No,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,7080,42051433.3964844,36174.234901615
06037670604,175972,2134,Above Moderate Income,No,No,No,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,7081,110134649.208008,99321.2739944366
06037670701,171522,2078,Above Moderate Income,No,No,No,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,7082,30800899.5195312,32455.7035767706
06037670702,203039,2022,Above Moderate Income,No,No,No,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,7083,72953415.203125,59188.1236974596
06037700101,94194,3496,Low Income,Yes,No,Yes,District 3,City of West Hollywood,SPA 4 - Metro,7084,7248139.88378906,13591.476427548
06037700102,68628,2655,Very Low Income,Yes,Yes,Yes,District 3,City of West Hollywood,SPA 4 - Metro,7085,5302940.47265625,13535.3419597389
06037700200,93431,4181,Low Income,Yes,No,Yes,District 3,City of West Hollywood,SPA 4 - Metro,7086,7381573.27636719,13007.7794920302
06037700300,100454,4027,Low Income,No,No,Yes,District 3,City of West Hollywood,SPA 4 - Metro,7087,6449915.85449219,13744.7365882905
06037700400,97320,2822,Low Income,Yes,No,Yes,District 3,City of West Hollywood,SPA 4 - Metro,7088,14273444.2236328,20695.8624732025
06037700501,111014,2402,Moderate Income,No,No,Yes,District 3,City of West Hollywood,SPA 4 - Metro,7089,6428353.16015625,14556.3830808974
06037700502,100636,2896,Low Income,No,No,Yes,District 3,City of West Hollywood,SPA 4 - Metro,7090,5454767.54492188,10628.0736182457
06037700600,227382,1661,Above Moderate Income,No,No,No,District 3,City of Beverly Hills,SPA 5 - West,7091,61159774.4765625,45106.8467436622
06037700700,236250,1170,Above Moderate Income,No,No,No,District 3,City of Beverly Hills,SPA 5 - West,7092,37897052.8164062,31200.9934688689
06037700801,81438,2329,Low Income,Yes,Yes,Yes,District 3,City of Beverly Hills,SPA 5 - West,7093,15717383.3583984,19965.1057643444
06037700802,116851,1880,Moderate Income,No,No,Yes,District 3,City of Beverly Hills,SPA 5 - West,7094,7302287.234375,14888.343722732
06037700901,105446,1500,Low Income,No,No,Yes,District 3,City of Beverly Hills,SPA 5 - West,7095,11377820.6474609,18770.3698610342
06037700902,103460,3173,Low Income,No,No,Yes,District 3,City of Beverly Hills,SPA 5 - West,7096,10288596.875,12917.8784249669
06037701000,139340,2550,Above Moderate Income,No,No,No,District 3,City of Beverly Hills,SPA 5 - West,7097,15201980.0371094,17530.92090996
06037701201,199609,1489,Above Moderate Income,No,No,No,District 3,City of Santa Monica,SPA 5 - West,7098,20797737.921875,18156.8594926997
06037701202,141495,1773,Above Moderate Income,No,No,No,District 3,City of Santa Monica,SPA 5 - West,7099,4362526.57617188,9140.20820502487
06037701302,108101,2825,Low Income,No,No,Yes,District 3,City of Santa Monica,SPA 5 - West,7100,4915205.76660156,9925.94035351313
06037701304,142155,2686,Above Moderate Income,No,No,No,District 3,City of Santa Monica,SPA 5 - West,7101,21323398.5283203,20489.1854536259
06037701402,82459,3976,Low Income,Yes,Yes,Yes,District 3,City of Santa Monica,SPA 5 - West,7102,7457864.63964844,12197.0951511665
06037701501,145142,2521,Above Moderate Income,No,No,No,District 3,City of Santa Monica,SPA 5 - West,7103,6637488.00097656,12363.0986039436
06037701502,115260,1960,Moderate Income,No,No,Yes,District 3,City of Santa Monica,SPA 5 - West,7104,6589618.76757812,12353.4411965903
06037701601,206012,1757,Above Moderate Income,No,No,No,District 3,City of Santa Monica,SPA 5 - West,7105,13023655.40625,15732.0710163723
06037701602,104792,1980,Low Income,No,No,Yes,District 3,City of Santa Monica,SPA 5 - West,7106,7119825.1796875,13111.2392557583
06037701701,74926,1693,Low Income,Yes,Yes,Yes,District 3,City of Santa Monica,SPA 5 - West,7107,7049752.50292969,13086.2791189339
06037701702,74971,1647,Low Income,Yes,Yes,Yes,District 3,City of Santa Monica,SPA 5 - West,7108,6507747.25683594,12303.0306353128
06037701801,79529,2681,Low Income,Yes,Yes,Yes,District 3,City of Santa Monica,SPA 5 - West,7109,20423768.0087891,19261.6246541734
06037701802,91750,2296,Low Income,Yes,No,Yes,District 3,City of Santa Monica,SPA 5 - West,7110,13452438.0664062,15254.8460640278
