tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
6037408624,123438.0,1047,Above Moderate Income,No,No,No,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6205,15031500.3007812,18032.4168635015
6037408625,125417.0,1296,Above Moderate Income,No,No,No,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6206,22934940.3085938,20313.1673345702
6037408626,98346.0,1407,Low Income,No,No,Yes,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,6207,26743582.3652344,25473.8920204515
6037408627,97434.0,865,Low Income,Yes,No,Yes,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,6208,33702222.2392578,31416.2515936054
6037408628,87361.0,1889,Low Income,Yes,No,Yes,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6209,25303591.2099609,26148.3540167478
6037408629,131250.0,948,Above Moderate Income,No,No,No,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6210,18973272.3115234,19444.0521939413
6037408631,99609.0,1443,Low Income,No,No,Yes,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6211,15959625.1757812,16563.0152352564
6037408703,134545.0,1786,Above Moderate Income,No,No,No,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,6212,183419538.914062,69529.0786562912
6037408705,70000.0,1848,Low Income,Yes,Yes,Yes,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,6213,20534367.2050781,19007.9512194822
6037408707,130313.0,2192,Above Moderate Income,No,No,No,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,6214,53625311.9765625,38180.3664352394
6037408722,124565.0,1274,Above Moderate Income,No,No,No,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,6215,22936442.0751953,21349.2868682947
6037408724,69883.0,1601,Low Income,Yes,Yes,Yes,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,6216,5964600.64648438,9881.14990352112
6037408725,77860.0,1941,Low Income,Yes,Yes,Yes,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,6217,20856279.1806641,25546.1217729083
6037408900,75625.0,2315,Low Income,Yes,Yes,Yes,District 5,City of La Verne,SPA 3 - San Gabriel,6219,34067697.6650391,24093.5107512937
6037409000,76875.0,2259,Low Income,Yes,Yes,Yes,District 1,City of Pomona,SPA 3 - San Gabriel,6220,84555857.2880859,58547.501236198
6037409100,95795.0,1449,Low Income,Yes,No,Yes,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6221,16908574.9824219,23901.4526446294
6037430003,135250.0,1634,Above Moderate Income,No,No,No,District 5,City of Duarte,SPA 3 - San Gabriel,6222,128470313.774414,75095.7420662479
6037430004,96397.0,1132,Low Income,Yes,No,Yes,District 5,City of Duarte,SPA 3 - San Gabriel,6223,12275811.5634766,16466.0119560203
6037430005,122595.0,1322,Above Moderate Income,No,No,No,District 5,City of Duarte,SPA 3 - San Gabriel,6224,11164329.4013672,15470.6846375759
6037430101,60583.0,2003,Very Low Income,Yes,Yes,Yes,District 5,City of Duarte,SPA 3 - San Gabriel,6225,21334324.6640625,19937.5988987217
6037430102,97844.0,1243,Low Income,Yes,No,Yes,District 5,City of Duarte,SPA 3 - San Gabriel,6226,13790608.875,18807.3141598725
6037430200,127730.0,475,Above Moderate Income,No,No,No,District 5,City of Bradbury,SPA 3 - San Gabriel,6227,55677513.4921875,35859.9751912335
6037430301,151530.0,1707,Above Moderate Income,No,No,No,District 5,City of Monrovia,SPA 3 - San Gabriel,6228,262616702.025391,84409.3134136981
6037430302,94058.0,2203,Low Income,Yes,No,Yes,District 5,City of Monrovia,SPA 3 - San Gabriel,6229,20898099.6962891,23242.8894936138
6037430400,191685.0,1411,Above Moderate Income,No,No,No,District 5,City of Arcadia,SPA 3 - San Gabriel,6230,38951140.3134766,34400.6254815243
6037430501,186213.0,1747,Above Moderate Income,No,No,No,District 5,City of Sierra Madre,SPA 3 - San Gabriel,6231,50611274.390625,32607.7769306476
6037430502,114815.0,2964,Moderate Income,No,No,Yes,District 5,City of Sierra Madre,SPA 3 - San Gabriel,6232,31695553.2558594,25000.6111493373
6037430600,190070.0,1426,Above Moderate Income,No,No,No,District 5,City of Arcadia,SPA 3 - San Gabriel,6233,39839200.2265625,35196.74269971
6037430701,109702.0,1888,Low Income,No,No,Yes,District 5,City of Arcadia,SPA 3 - San Gabriel,6234,31955337.3339844,26919.9725092603
6037430721,98333.0,1336,Low Income,No,No,Yes,District 5,City of Arcadia,SPA 3 - San Gabriel,6235,44239847.2236328,31482.3922112079
6037430723,90868.0,1855,Low Income,Yes,No,Yes,District 5,City of Arcadia,SPA 3 - San Gabriel,6236,5198971.97363281,12804.0975759206
6037430724,102969.0,1878,Low Income,No,No,Yes,District 5,City of Arcadia,SPA 3 - San Gabriel,6237,6209857.32519531,13340.6509267979
6037430801,92697.0,2319,Low Income,Yes,No,Yes,District 5,City of Arcadia,SPA 3 - San Gabriel,6238,18401339.1855469,17780.4709383456
6037430802,152564.0,1294,Above Moderate Income,No,No,No,District 5,City of Arcadia,SPA 3 - San Gabriel,6239,20068335.7841797,19340.7144391898
6037430803,119265.0,1814,Above Moderate Income,No,No,No,District 5,City of Arcadia,SPA 3 - San Gabriel,6240,24495328.4707031,21553.1821179526
6037430901,84671.0,1541,Low Income,Yes,No,Yes,District 5,City of Monrovia,SPA 3 - San Gabriel,6241,12525290.8525391,14926.9563373827
6037430902,105435.0,1874,Low Income,No,No,Yes,District 5,City of Monrovia,SPA 3 - San Gabriel,6242,12629616.9941406,16643.7261819805
6037431002,76316.0,1246,Low Income,Yes,Yes,Yes,District 5,City of Monrovia,SPA 3 - San Gabriel,6243,14578624.3759766,17048.6418458385
6037431003,86383.0,1606,Low Income,Yes,No,Yes,District 5,City of Monrovia,SPA 3 - San Gabriel,6244,9192794.11230469,13223.4629563185
6037431004,94484.0,1254,Low Income,Yes,No,Yes,District 5,City of Monrovia,SPA 3 - San Gabriel,6245,9758643.19433594,13607.2721660487
6037431100,97326.0,2468,Low Income,Yes,No,Yes,District 5,City of Monrovia,SPA 3 - San Gabriel,6246,32357450.28125,26266.4684424288
6037431200,104412.0,1554,Low Income,No,No,Yes,District 5,Unincorporated - Duarte,SPA 3 - San Gabriel,6247,16009333.5107422,20104.4155017721
6037431300,110769.0,852,Low Income,No,No,Yes,District 5,Unincorporated - Monrovia,SPA 3 - San Gabriel,6248,8810571.03710938,14328.7452942918
6037431400,86538.0,1288,Low Income,Yes,No,Yes,District 5,Unincorporated - Arcadia,SPA 3 - San Gabriel,6249,19603461.1503906,19642.5372333055
6037431501,65917.0,1508,Very Low Income,Yes,Yes,Yes,District 5,City of Temple City,SPA 3 - San Gabriel,6250,11284105.5888672,14510.7636677601
6037431502,101792.0,1445,Low Income,No,No,Yes,District 5,Unincorporated - Arcadia,SPA 3 - San Gabriel,6251,21890318.1923828,22471.3006109634
6037431600,107446.0,1333,Low Income,No,No,Yes,District 5,City of Arcadia,SPA 3 - San Gabriel,6252,22891921.2109375,21427.0633096698
6037431701,117138.0,2082,Moderate Income,No,No,Yes,District 5,City of Arcadia,SPA 3 - San Gabriel,6253,35328793.7011719,25271.9549322204
6037431800,88348.0,1798,Low Income,Yes,No,Yes,District 5,City of Temple City,SPA 3 - San Gabriel,6254,14615008.8291016,16208.3030723593
6037431900,101875.0,1308,Low Income,No,No,Yes,District 5,City of Temple City,SPA 3 - San Gabriel,6255,10680704.0195312,13982.0279222057
6037432001,94071.0,638,Low Income,Yes,No,Yes,District 5,City of Temple City,SPA 3 - San Gabriel,6256,7896812.4453125,11904.1405405744
6037432002,90991.0,1781,Low Income,Yes,No,Yes,District 5,City of Temple City,SPA 3 - San Gabriel,6257,16279361.9580078,16723.4708642643
6037432101,130142.0,1390,Above Moderate Income,No,No,No,District 5,City of Temple City,SPA 3 - San Gabriel,6258,12438970.7675781,14572.3544726123
6037432102,112302.0,1718,Moderate Income,No,No,Yes,District 5,City of Temple City,SPA 3 - San Gabriel,6259,20163550.1376953,18499.4807214755
6037432201,115648.0,1390,Moderate Income,No,No,Yes,District 1,City of Rosemead,SPA 3 - San Gabriel,6260,13120576.6220703,15008.4739870904
6037432202,81528.0,1144,Low Income,Yes,Yes,Yes,District 1,City of Rosemead,SPA 3 - San Gabriel,6261,14204910.6992188,15699.2530088309
6037432300,91250.0,1139,Low Income,Yes,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6262,21533801.8779297,20390.4123619489
6037432401,79140.0,1053,Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6263,11421760.9248047,17833.6320829221
6037432402,61563.0,1619,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6264,16225572.9726562,18785.5136749223
6037432501,76250.0,1302,Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6265,11375621.3291016,15989.2759792214
6037432502,114688.0,957,Moderate Income,No,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6266,18990685.2041016,20914.5342822053
6037432601,61775.0,1819,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6267,15138682.546875,17299.3832290219
6037432602,71875.0,1156,Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6268,11561443.6416016,14738.6596869205
6037432700,67560.0,1427,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6269,20032261.0068359,22452.4979178885
6037432802,59861.0,1489,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6271,6409066.04785156,12016.9288791189
6037432901,62618.0,1211,Very Low Income,Yes,Yes,Yes,District 1,City of Rosemead,SPA 3 - San Gabriel,6272,12191993.6572266,14071.9677491207
6037432902,80486.0,801,Low Income,Yes,Yes,Yes,District 1,City of Rosemead,SPA 3 - San Gabriel,6273,11673345.2431641,14825.1504577062
6037433103,67664.0,1869,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6274,22674165.2861328,23734.2278386743
6037433200,64655.0,1658,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6275,19243626.7333984,22801.0125901641
6037433302,61210.0,510,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6276,9148823.42871094,16702.1198270704
6037433305,55417.0,1253,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6278,5494034.05566406,12347.3622186985
6037433306,64226.0,781,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6279,4666767.13769531,12126.7465591639
6037433307,86058.0,802,Low Income,Yes,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6280,4675145.62890625,12635.0599133754
6037433402,68029.0,1191,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6281,6133236.04882812,9717.23578640816
6037433403,54708.0,1243,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6282,7593592.20117188,11906.2086593674
6037433505,65865.0,1111,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6283,8353814.82714844,15363.2650412265
6037433601,73314.0,1324,Low Income,Yes,Yes,Yes,District 1,City of Rosemead,SPA 3 - San Gabriel,6285,12049537.8544922,14390.6279870742
6037433803,85517.0,856,Low Income,Yes,No,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,6287,12971774.4814453,21467.3907773901
6037433804,65213.0,1035,Very Low Income,Yes,Yes,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,6288,16180828.0820312,18123.9879205058
6037433901,69348.0,1358,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6289,7763236.60351562,11238.8392796693
6037433903,53681.0,1463,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6290,9693252.25585938,13208.2179567462
6037434001,82213.0,1036,Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6291,11357758.3222656,16263.7453032456
6037434003,69507.0,935,Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6292,10306616.0820312,15880.4974550483
6037434004,105663.0,722,Low Income,No,No,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,6293,7314010.36816406,11904.194000125
6037434100,77992.0,1583,Low Income,Yes,Yes,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,6294,26883533.2685547,24141.2748250573
6037460001,249861.0,653,Above Moderate Income,No,No,No,District 5,Unincorporated - Kinneloa Mesa,SPA 3 - San Gabriel,6295,55898764.3261719,48331.6103943827
6037460002,189491.0,1101,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6296,16833839.3955078,20910.5191351677
6037460101,177364.0,2341,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,6297,61611925.7089844,43874.7142585181
6037460200,153750.0,1919,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,6298,34223676.7568359,26580.5456221512
6037460301,156250.0,1469,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,6299,53030337.8837891,39458.7960726994
6037460302,92009.0,1651,Low Income,Yes,No,Yes,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,6300,14120738.3310547,17543.7505490704
6037460401,124167.0,372,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6301,58084160.9550781,80640.9361843256
6037460501,229276.0,1745,Above Moderate Income,No,No,No,District 5,City of La Canada Flintridge,SPA 2 - San Fernando,6302,80132856.4013672,56457.9147365519
6037460502,250001.0,1476,Above Moderate Income,No,No,No,District 5,City of La Canada Flintridge,SPA 2 - San Fernando,6303,27931932.7109375,30109.9124078911
6037460601,208533.0,1706,Above Moderate Income,No,No,No,District 5,City of La Canada Flintridge,SPA 2 - San Fernando,6304,52699188.4658203,41666.5891371793
6037460700,196471.0,1476,Above Moderate Income,No,No,No,District 5,City of La Canada Flintridge,SPA 2 - San Fernando,6305,80180946.5048828,43805.6348528165
6037460800,250001.0,1182,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6306,72962766.7167969,41639.3713895225
6037460900,93083.0,1933,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6307,26585435.5283203,24840.9647816102
6037461000,125302.0,1603,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,6308,19031866.9482422,20734.8373374151
6037461100,119375.0,1775,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,6309,21043338.3017578,19627.1574781421
6037461200,172917.0,1679,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,6310,26191845.9804688,27476.1948325325
6037461300,93264.0,2478,Low Income,Yes,No,Yes,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,6311,20902469.4121094,28238.4997824495
6037461400,97014.0,1226,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6312,10989542.8339844,15147.3275945341
6037461501,96313.0,1293,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6313,10807760.3183594,13636.864419671
6037461502,72887.0,1731,Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6314,12616574.5869141,14633.1287189965
6037461600,77986.0,1725,Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6315,17855749.0458984,17782.1740605344
6037461700,126250.0,619,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6316,23687036.2832031,27347.5387242211
6037461901,64583.0,1728,Very Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6317,9449256.03515625,13415.3580113214
6037461902,66786.0,1260,Very Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6318,8983693.04199219,12373.1835899401
6037462001,90776.0,1263,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6319,5511006.35644531,10802.7239234368
6037462100,93534.0,1714,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6321,11273053.2763672,13715.5911477549
6037462202,103618.0,1793,Low Income,No,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6323,6115347.24414062,9952.31738232611
6037462301,89018.0,1739,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6324,6793086.76464844,10720.6373074531
6037462302,74679.0,1616,Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6325,7563810.203125,11246.3473311305
6037462400,147727.0,1422,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6326,14128500.2441406,15477.1661728456
6037462500,126488.0,2663,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6327,27792728.9599609,30199.8548767389
6037462600,138500.0,944,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6328,11326996.0244141,15505.7893837514
6037462700,66648.0,2483,Very Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6329,17936278.7353516,17398.0230802238
6037462800,108654.0,1136,Low Income,No,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6330,12226095.9472656,14971.4860311261
6037462900,121176.0,1430,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6331,25101005.7529297,21219.0953749868
6037463000,120845.0,1105,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6332,19551604.046875,18109.0993180652
6037463103,105714.0,2036,Low Income,No,No,Yes,District 5,Unincorporated - East Pasadena,SPA 3 - San Gabriel,6333,39787027.6494141,39436.5313305992
6037463200,93073.0,1500,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6334,17344787.2509766,22679.8481135626
6037463300,138542.0,853,Above Moderate Income,No,No,No,District 5,Unincorporated - San Pasqual,SPA 3 - San Gabriel,6335,7158948.27636719,12847.7780268412
6037463400,126225.0,2550,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6336,20621946.4384766,24317.3237126193
6037463500,99963.0,2483,Low Income,No,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6337,18209125.1005859,17399.0842060685
6037463601,98457.0,3498,Low Income,No,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6338,10003126.3535156,12788.1726006606
6037463602,122500.0,3424,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6339,9972639.0234375,12756.7370893487
6037463700,175230.0,1775,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6340,18598627.4755859,17865.1404939212
6037463800,220750.0,1526,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6341,31183979.8886719,28673.9794837031
6037463900,131630.0,1422,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6342,20298733.8085938,19157.9145807507
6037464000,147632.0,2430,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6343,33924665.6035156,26064.2353990757
6037464101,182206.0,796,Above Moderate Income,No,No,No,District 5,City of San Marino,SPA 3 - San Gabriel,6344,34375318.2753906,32849.2327214682
6037464102,212014.0,1137,Above Moderate Income,No,No,No,District 5,City of San Marino,SPA 3 - San Gabriel,6345,33122193.6855469,40248.7688513516
6037464200,176389.0,1874,Above Moderate Income,No,No,No,District 5,City of San Marino,SPA 3 - San Gabriel,6346,37252616.0996094,25786.689753224
6037480002,144219.0,1331,Above Moderate Income,No,No,No,District 5,Unincorporated - Northeast San Gabriel,SPA 3 - San Gabriel,6347,15092792.8017578,17214.7648030099
6037480011,99243.0,1755,Low Income,No,No,Yes,District 5,Unincorporated - Northeast San Gabriel,SPA 3 - San Gabriel,6348,12178930.1933594,13982.3219272886
6037480012,104097.0,1657,Low Income,No,No,Yes,District 5,Unincorporated - Northeast San Gabriel,SPA 3 - San Gabriel,6349,13774917.0341797,15220.1573762531
6037480101,91875.0,1310,Low Income,Yes,No,Yes,District 5,City of Temple City,SPA 3 - San Gabriel,6350,12266706.0703125,14462.2760676228
6037480102,114743.0,1285,Moderate Income,No,No,Yes,District 5,Unincorporated - Northeast San Gabriel,SPA 3 - San Gabriel,6351,13202875.2763672,14849.329759664
6037480201,144000.0,1270,Above Moderate Income,No,No,No,District 1,City of San Gabriel,SPA 3 - San Gabriel,6352,16327747.1533203,19207.5137792437
6037480202,128000.0,1048,Above Moderate Income,No,No,No,District 1,City of San Gabriel,SPA 3 - San Gabriel,6353,16363185.03125,16205.813826984
6037480302,106607.0,1611,Low Income,No,No,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6354,11402276.5810547,14941.9141438075
6037480303,94497.0,1567,Low Income,Yes,No,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6355,4865326.18066406,8952.01808057714
6037480304,76780.0,1785,Low Income,Yes,Yes,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6356,4694539.04101562,8991.73942787995
6037480400,90580.0,2443,Low Income,Yes,No,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6357,13808255.5205078,17477.3825016963
6037480500,119167.0,2146,Above Moderate Income,No,No,No,District 5,City of South Pasadena,SPA 3 - San Gabriel,6358,22824045.7539062,24170.3729214288
6037480601,129500.0,1686,Above Moderate Income,No,No,No,District 5,City of South Pasadena,SPA 3 - San Gabriel,6359,7344859.69433594,13537.4358225089
6037480602,120188.0,1755,Above Moderate Income,No,No,No,District 5,City of South Pasadena,SPA 3 - San Gabriel,6360,18050824.5244141,21828.9126488518
6037480702,167452.0,1651,Above Moderate Income,No,No,No,District 5,City of South Pasadena,SPA 3 - San Gabriel,6361,23608651.3525391,21334.5484162233
6037480703,178200.0,1342,Above Moderate Income,No,No,No,District 5,City of South Pasadena,SPA 3 - San Gabriel,6362,11939537.6083984,21344.667300675
6037480704,115415.0,1833,Moderate Income,No,No,Yes,District 5,City of South Pasadena,SPA 3 - San Gabriel,6363,11628654.5302734,17392.3801961666
6037480802,106447.0,1098,Low Income,No,No,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6364,18486501.6972656,17604.1705206616
6037480803,102619.0,1134,Low Income,No,No,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6365,11850820.71875,14202.8902151516
6037480804,87530.0,1835,Low Income,Yes,No,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6366,8950019.60546875,14968.2935457968
6037480901,73211.0,1601,Low Income,Yes,Yes,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6367,10257085.2460938,12994.8664924842
6037480902,64732.0,1387,Very Low Income,Yes,Yes,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6368,5550072.50585938,10233.3326339056
6037480903,86667.0,1096,Low Income,Yes,No,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6369,8658927.79394531,11773.7647594163
6037481001,71339.0,1668,Low Income,Yes,Yes,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6370,11291113.3544922,15887.2338553649
6037481002,84098.0,2067,Low Income,Yes,No,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6371,10088321.6542969,13721.2227027059
6037481101,98047.0,1456,Low Income,Yes,No,Yes,District 1,City of San Gabriel,SPA 3 - San Gabriel,6372,9550338.18652344,13242.1036314215
6037481102,81442.0,1266,Low Income,Yes,Yes,Yes,District 1,City of San Gabriel,SPA 3 - San Gabriel,6373,6610932.24804688,11769.3317184118
6037481103,76930.0,1876,Low Income,Yes,Yes,Yes,District 1,City of San Gabriel,SPA 3 - San Gabriel,6374,15116503.3017578,16981.2742815119
6037481201,91042.0,1224,Low Income,Yes,No,Yes,District 5,City of Temple City,SPA 3 - San Gabriel,6375,11138071.9335938,16410.9580899794
6037481203,79504.0,1912,Low Income,Yes,Yes,Yes,District 1,Unincorporated - Northeast San Gabriel,SPA 3 - San Gabriel,6376,16788772.2724609,17183.593039344
6037481300,75549.0,834,Low Income,Yes,Yes,Yes,District 1,City of Rosemead,SPA 3 - San Gabriel,6377,9501497.76269531,13761.7488684175
6037481401,83512.0,1710,Low Income,Yes,No,Yes,District 1,City of San Gabriel,SPA 3 - San Gabriel,6378,13007009.1123047,16272.0007465176
6037481403,79612.0,882,Low Income,Yes,Yes,Yes,District 1,City of San Gabriel,SPA 3 - San Gabriel,6379,8808698.203125,17774.0285425603
6037481404,74183.0,1199,Low Income,Yes,Yes,Yes,District 1,City of San Gabriel,SPA 3 - San Gabriel,6380,10939977.3232422,14306.5010809678
6037481500,78479.0,1543,Low Income,Yes,Yes,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6381,23733951.2382812,23926.8743117471
6037481603,81974.0,1236,Low Income,Yes,Yes,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6382,7082685.70410156,11968.8619776325
6037481604,79609.0,1429,Low Income,Yes,Yes,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6383,6717656.04882812,11092.421359826
6037481605,88542.0,1025,Low Income,Yes,No,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6384,8160540.8125,13790.5395461172
6037481606,73344.0,1639,Low Income,Yes,Yes,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6385,9275185.53710938,14834.2466349075
6037481711,55797.0,1413,Very Low Income,Yes,Yes,Yes,District 1,City of Monterey Park,SPA 3 - San Gabriel,6386,4817702.82910156,8918.76170287247
6037481713,60600.0,972,Very Low Income,Yes,Yes,Yes,District 1,City of Monterey Park,SPA 3 - San Gabriel,6388,5001888.171875,10225.2840662925
6037481800,126875.0,836,Above Moderate Income,No,No,No,District 1,City of Alhambra,SPA 3 - San Gabriel,6390,8928693.49804688,12643.5021949038
6037481901,119110.0,1982,Above Moderate Income,No,No,No,District 1,City of Alhambra,SPA 3 - San Gabriel,6391,19796459.9199219,19561.7405744325
6037481902,83963.0,1110,Low Income,Yes,No,Yes,District 1,City of Alhambra,SPA 3 - San Gabriel,6392,9464454.20507812,17643.9599350857
6037482001,126083.0,923,Above Moderate Income,No,No,No,District 1,City of Monterey Park,SPA 3 - San Gabriel,6393,31740089.5712891,25455.0455990946
6037482002,105272.0,2655,Low Income,No,No,Yes,District 1,City of Monterey Park,SPA 3 - San Gabriel,6394,26801534.7294922,22586.9806402096
6037482101,85905.0,1543,Low Income,Yes,No,Yes,District 1,City of Monterey Park,SPA 3 - San Gabriel,6395,12324529.6015625,16501.5591417779
6037482102,107664.0,1115,Low Income,No,No,Yes,District 1,City of Monterey Park,SPA 3 - San Gabriel,6396,11793123.2802734,14776.9971440009
6037482201,59922.0,1345,Very Low Income,Yes,Yes,Yes,District 1,City of Monterey Park,SPA 3 - San Gabriel,6397,8362194.49902344,11964.9459673424
6037482202,67712.0,1726,Very Low Income,Yes,Yes,Yes,District 1,City of Monterey Park,SPA 3 - San Gabriel,6398,6959529.27734375,10544.484035594
6037482301,81389.0,1342,Low Income,Yes,Yes,Yes,District 1,City of San Gabriel,SPA 3 - San Gabriel,6399,9437947.70605469,17053.3344188967
